id,Venda_Departamento
44_32_2013-06-28,44.69875881556068
44_32_2013-07-05,55.13194574507878
44_32_2013-07-12,41.02113307119902
44_32_2013-07-19,41.36854158864582
44_32_2013-07-26,48.76934822409235
44_33_2012-11-16,19.851508681498334
44_33_2012-11-30,14.376065972464364
44_33_2012-12-07,29.390244604942993
44_33_2012-12-14,13.630032639131027
44_33_2012-12-21,14.96634263913103
44_33_2012-12-28,13.523598472464364
44_33_2013-01-04,15.530925500012167
44_33_2013-01-11,18.271216374731022
44_33_2013-01-25,17.81410102436324
44_33_2013-02-01,12.217703514780537
44_33_2013-02-08,13.38371373938797
44_33_2013-02-15,14.970888375829164
44_33_2013-02-22,11.774733230897755
44_33_2013-03-01,13.58020884012057
44_33_2013-03-15,13.6576961947354
44_33_2013-03-29,12.319612461666985
44_33_2013-04-19,11.555573230897753
44_33_2013-04-26,14.321757040421565
44_33_2013-05-03,14.34358240771686
44_33_2013-05-17,15.80397568163415
44_33_2013-05-24,16.56145225683833
44_33_2013-05-31,19.03965405374513
44_33_2013-06-07,15.00187150382852
44_33_2013-07-19,13.04163679483381
44_33_2013-07-26,16.60511952210654
44_38_2012-11-02,52906.42591978135
44_38_2012-11-09,54023.952770218086
44_38_2012-11-16,53240.25632391123
44_38_2012-11-23,47875.0584585151
44_38_2012-11-30,51089.65892745895
44_38_2012-12-07,50071.98209983246
44_38_2012-12-14,51589.582667754854
44_38_2012-12-21,51352.87987494585
44_38_2012-12-28,50746.054893491426
44_38_2013-01-04,56069.44349865984
44_38_2013-01-11,54667.05091906392
44_38_2013-01-18,60294.16234025334
44_38_2013-01-25,56247.77333802496
44_38_2013-02-01,50542.31971591825
44_38_2013-02-08,52684.19689426002
44_38_2013-02-15,52800.67772373491
44_38_2013-02-22,51497.66038284523
44_38_2013-03-01,52696.6741263447
44_38_2013-03-08,49584.28999113896
44_38_2013-03-15,49553.64746285124
44_38_2013-03-22,49639.15304719316
44_38_2013-03-29,48041.612007723124
44_38_2013-04-05,52331.18015749354
44_38_2013-04-12,48308.61714247908
44_38_2013-04-19,48916.40597130498
44_38_2013-04-26,49676.68925361076
44_38_2013-05-03,48559.01936950456
44_38_2013-05-10,48329.14079602842
44_38_2013-05-17,51046.757929496554
44_38_2013-05-24,48824.239074203026
44_38_2013-05-31,50844.39850271393
44_38_2013-06-07,51204.372281602824
44_38_2013-06-14,47857.74175879073
44_38_2013-06-21,49595.31802065232
44_38_2013-06-28,48899.86430231888
44_38_2013-07-05,52251.836023484866
44_38_2013-07-12,49144.1380420996
44_38_2013-07-19,48842.90447822795
44_38_2013-07-26,49647.108403227954
44_40_2012-11-02,16872.188887499993
44_40_2012-11-09,17082.2356
44_40_2012-11-16,17417.294399999988
44_40_2012-11-23,16820.20369999999
44_40_2012-11-30,17063.494700000003
44_40_2012-12-07,16743.747629807694
44_40_2012-12-14,16921.028500000004
44_40_2012-12-21,16734.24116666667
44_40_2012-12-28,16626.19096666667
44_40_2013-01-04,16665.7379
44_40_2013-01-11,16518.3986
44_40_2013-01-18,16632.8432
44_40_2013-01-25,16656.020999999997
44_40_2013-02-01,16559.388600000002
44_40_2013-02-08,16668.134200000004
44_40_2013-02-15,16496.0671
44_40_2013-02-22,16463.2338
44_40_2013-03-01,16607.0645
44_40_2013-03-08,16818.657999999992
44_40_2013-03-15,16394.8078
44_40_2013-03-22,16493.437199999997
44_40_2013-03-29,16581.4512
44_40_2013-04-05,16313.207399999998
44_40_2013-04-12,16314.017629999998
44_40_2013-04-19,16134.314474999994
44_40_2013-04-26,16404.57232352941
44_40_2013-05-03,15380.893377410055
44_40_2013-05-10,15304.335027410056
44_40_2013-05-17,15271.666401657367
44_40_2013-05-24,15243.757316775132
44_40_2013-05-31,15266.148190789472
44_40_2013-06-07,15319.267149122803
44_40_2013-06-14,15047.932699999996
44_40_2013-06-21,15254.435504678362
44_40_2013-06-28,15178.541743434336
44_40_2013-07-05,15462.460799999995
44_40_2013-07-12,14937.022099999995
44_40_2013-07-19,14984.868222580642
44_40_2013-07-26,14573.961122580644
44_42_2012-11-09,44.183144779524746
44_42_2012-11-16,40.552968590746175
44_42_2012-11-23,44.7150709396486
44_42_2012-11-30,36.22054366286361
44_42_2012-12-07,42.7081603264485
44_42_2012-12-14,38.66794136003844
44_42_2012-12-21,35.894508116359454
44_42_2012-12-28,35.28830428571429
44_42_2013-01-04,29.598044247311847
44_42_2013-01-11,16.707460000000022
44_42_2013-01-18,27.89563125000001
44_42_2013-01-25,31.404281250000007
44_42_2013-02-01,41.08957869708996
44_42_2013-02-08,24.141495535714302
44_42_2013-02-15,16.209203533026137
44_42_2013-02-22,26.399251103896116
44_42_2013-03-01,21.78370936635947
44_42_2013-03-08,38.13719257343017
44_42_2013-03-15,21.45498626262629
44_42_2013-03-22,20.0881505443155
44_42_2013-03-29,32.4642608424582
44_42_2013-04-05,29.82800035842296
44_42_2013-04-12,34.690618271588214
44_42_2013-04-19,37.364284939528105
44_42_2013-04-26,34.7722756525406
44_42_2013-05-03,61.41275780886998
44_42_2013-05-10,62.54907168568157
44_42_2013-05-17,54.62079795570928
44_42_2013-05-24,61.834594367939346
44_42_2013-05-31,55.602144768518514
44_42_2013-06-07,60.827066729302814
44_42_2013-06-14,63.096913395969494
44_42_2013-06-21,63.37586047930286
44_42_2013-06-28,54.26595714596952
44_42_2013-07-05,57.49186333333335
44_42_2013-07-12,63.60830680180179
44_42_2013-07-19,67.61433376258611
44_42_2013-07-26,68.45198376258611
44_44_2013-06-14,24.059424444444453
44_46_2012-11-02,5681.056311707207
44_46_2012-11-09,5488.374923697481
44_46_2012-11-16,5653.652266197478
44_46_2012-11-23,5544.068268066122
44_46_2012-11-30,5394.478467197511
44_46_2012-12-07,5528.0359623203985
44_46_2012-12-14,5416.94189219751
44_46_2012-12-21,5446.447062134047
44_46_2012-12-28,5311.621622170335
44_46_2013-01-04,5422.085449886367
44_46_2013-01-11,5434.021316969701
44_46_2013-01-18,5364.119526969702
44_46_2013-01-25,5340.637162683988
44_46_2013-02-01,5342.072525454132
44_46_2013-02-08,5976.252623333339
44_46_2013-02-15,5434.178689583335
44_46_2013-02-22,5311.579866704549
44_46_2013-03-01,5384.657593588607
44_46_2013-03-08,5439.618265762268
44_46_2013-03-15,5334.107654384063
44_46_2013-03-22,5363.043326151972
44_46_2013-03-29,5314.385240073045
44_46_2013-04-05,5641.421316944441
44_46_2013-04-12,5234.7156383506945
44_46_2013-04-19,5308.815876095355
44_46_2013-04-26,5253.261624995717
44_46_2013-05-03,5877.990462003545
44_46_2013-05-10,5884.137385694022
44_46_2013-05-17,6159.706013239465
44_46_2013-05-24,6375.526160213337
44_46_2013-05-31,6423.097393546673
44_46_2013-06-07,6542.955845481354
44_46_2013-06-14,6612.170462353536
44_46_2013-06-21,6578.456025415804
44_46_2013-06-28,6608.499179844375
44_46_2013-07-05,6410.416835167342
44_46_2013-07-12,6317.048506224531
44_46_2013-07-19,6364.841780006639
44_46_2013-07-26,6398.721793841226
44_49_2012-11-09,10.818614665441636
44_49_2012-11-23,10.279934893306404
44_49_2012-11-30,8.14087522383884
44_49_2012-12-14,9.085153963683917
44_49_2012-12-21,10.202091586948063
44_49_2012-12-28,10.625170979410932
44_49_2013-01-04,58.98483646940609
44_49_2013-01-11,66.75048621308946
44_49_2013-01-18,66.2165721102756
44_49_2013-01-25,65.93528088478541
44_49_2013-02-01,65.03359865655152
44_49_2013-02-08,55.08590830274303
44_49_2013-02-15,54.804303618520045
44_49_2013-02-22,53.9576414328181
44_49_2013-03-01,52.126724055916526
44_49_2013-03-08,49.70067174687831
44_49_2013-03-15,50.72753459303215
44_49_2013-03-22,51.99956004492751
44_49_2013-03-29,51.01365178350834
44_49_2013-04-12,50.86256964065119
44_49_2013-06-07,20.157614306853414
44_49_2013-06-14,19.456316378410374
44_49_2013-06-21,12.294449388764315
44_49_2013-06-28,19.685407020319307
44_49_2013-07-05,19.18680505492971
44_49_2013-07-12,12.544982635646607
44_49_2013-07-19,11.73721665750752
44_52_2012-11-02,14.9876958200295
44_52_2012-11-09,15.104367499508498
44_52_2012-11-16,12.38525964980903
44_52_2012-11-23,15.34252727345739
44_52_2012-11-30,14.832266291332221
44_52_2012-12-07,14.5154011245422
44_52_2012-12-14,15.98472016849963
44_52_2012-12-21,15.180644912461874
44_52_2012-12-28,17.33854879651106
44_52_2013-01-04,59.80951448238684
44_52_2013-01-11,60.413263911828125
44_52_2013-01-18,60.11272178845911
44_52_2013-01-25,59.50323056296891
44_52_2013-02-01,56.22844402397044
44_52_2013-02-08,57.968384953507375
44_52_2013-02-15,56.87510271205394
44_52_2013-02-22,56.09297614279136
44_52_2013-03-01,57.58433622263703
44_52_2013-03-08,51.637049818940284
44_52_2013-03-15,53.339695858802486
44_52_2013-03-22,57.00900840883835
44_52_2013-03-29,53.629604304815786
44_52_2013-04-05,55.7139172551028
44_52_2013-04-12,53.801297531559015
44_52_2013-04-19,55.85459728923395
44_52_2013-04-26,54.50148226212305
44_52_2013-05-03,57.21688693361615
44_52_2013-05-10,58.94791607473469
44_52_2013-05-17,63.705923040334795
44_52_2013-05-24,59.35427646381474
44_52_2013-05-31,60.10943506286221
44_52_2013-06-07,31.250427162586742
44_52_2013-06-14,27.15956823245311
44_52_2013-06-21,20.50529251230989
44_52_2013-06-28,29.430633673595235
44_52_2013-07-05,26.450422811242177
44_52_2013-07-12,18.588152194085545
44_52_2013-07-19,18.334264387774653
44_52_2013-07-26,19.81783870234897
44_55_2013-02-15,336.51654824109215
44_56_2012-11-02,301.0548687506156
44_56_2012-11-09,255.97668787908694
44_56_2012-11-16,329.21919999640687
44_56_2012-11-23,249.5476152871179
44_56_2012-11-30,208.36005088828176
44_56_2012-12-07,226.80604850475436
44_56_2012-12-14,260.2023122398883
44_56_2012-12-21,321.091795511384
44_56_2012-12-28,267.5196362598684
44_56_2013-01-04,1278.4269770405365
44_56_2013-01-11,1351.9090072786316
44_56_2013-01-18,1308.411693945298
44_56_2013-01-25,1301.3217239452983
44_56_2013-02-01,1188.1969964322225
44_56_2013-02-08,1243.3926829990817
44_56_2013-02-22,1262.6878483586404
44_56_2013-03-01,1297.0217535464385
44_56_2013-03-08,1267.1771814829467
44_56_2013-03-15,1198.465143981744
44_56_2013-03-22,1303.794369101994
44_56_2013-03-29,1237.2690099341248
44_56_2013-04-05,2051.3654707369938
44_56_2013-04-12,1950.570613823587
44_56_2013-04-19,2009.8993646172385
44_56_2013-04-26,2070.4367879505717
44_56_2013-05-03,2137.243975612885
44_56_2013-05-10,2314.6670946767845
44_56_2013-05-17,2831.5483427608187
44_56_2013-05-24,2301.597067182636
44_56_2013-05-31,2647.5978261112086
44_56_2013-06-07,1773.8982906738192
44_56_2013-06-14,964.1180248855791
44_56_2013-06-21,1366.6113743101828
44_56_2013-06-28,1030.5189280155632
44_56_2013-07-05,583.9037668510259
44_56_2013-07-12,346.87679429335964
44_56_2013-07-19,278.9285217693764
44_56_2013-07-26,303.16670992467954
44_59_2012-11-23,91.9829423888097
44_59_2012-11-30,100.28428744134206
44_59_2012-12-07,97.83448999899908
44_59_2012-12-14,178.830268853099
44_59_2012-12-21,216.35157974400283
44_59_2012-12-28,294.0750545454546
44_59_2013-01-04,758.567249576699
44_59_2013-01-11,771.0360331443738
44_59_2013-02-01,747.8036886445598
44_59_2013-02-22,764.0738593728977
44_59_2013-03-01,730.0825570024934
44_59_2013-03-22,729.0373786823977
44_59_2013-03-29,677.0027339854279
44_59_2013-04-05,657.2617160204122
44_59_2013-05-17,929.6147327131484
44_59_2013-05-31,837.4600498374899
44_59_2013-06-28,226.9680925881487
44_60_2012-11-02,351.96871148621244
44_60_2012-11-09,348.45798503385646
44_60_2012-11-16,349.69058716861
44_60_2012-11-23,350.38509957489345
44_60_2012-11-30,346.19778877306834
44_60_2012-12-07,574.3206379909195
44_60_2012-12-14,575.3345542302358
44_60_2012-12-21,567.3316875635692
44_60_2012-12-28,366.14811930960065
44_60_2013-01-04,348.08188824082646
44_60_2013-01-11,322.80293098832567
44_60_2013-01-18,332.0930128072507
44_60_2013-01-25,336.48128063984154
44_60_2013-02-01,346.32525861377354
44_60_2013-02-08,322.84073864216975
44_60_2013-02-15,332.0582348190473
44_60_2013-02-22,334.2381283790504
44_60_2013-03-01,331.893647212048
44_60_2013-03-08,334.5603947823513
44_60_2013-03-15,337.28064686660224
44_60_2013-03-22,338.702711474094
44_60_2013-03-29,339.432005908492
44_60_2013-04-05,334.5525251493351
44_60_2013-04-12,351.8578176434699
44_60_2013-04-19,354.68301725366575
44_60_2013-04-26,349.1354306943067
44_60_2013-05-03,437.435615833165
44_60_2013-05-10,437.5018358197806
44_60_2013-05-17,448.0111925724457
44_60_2013-05-24,451.9058842926923
44_60_2013-05-31,452.19960471666053
44_60_2013-06-07,454.5791625823219
44_60_2013-06-14,450.57307176749305
44_60_2013-06-21,453.2072110948903
44_60_2013-06-28,452.07369062115356
44_60_2013-07-05,433.8454030141353
44_60_2013-07-12,444.8677674981851
44_60_2013-07-19,443.0862756591581
44_60_2013-07-26,451.76340002716495
44_67_2012-11-02,1020.797970791517
44_67_2012-11-09,1050.979211336784
44_67_2012-11-16,1056.8039392310648
44_67_2012-11-23,984.697094973099
44_67_2012-11-30,1009.5042095341668
44_67_2012-12-07,1337.7936932054115
44_67_2012-12-14,1427.5769819028144
44_67_2012-12-21,1242.5960682278774
44_67_2012-12-28,1088.2066785734287
44_67_2013-01-04,827.3362600528666
44_67_2013-01-11,854.0943970984804
44_67_2013-01-18,808.1697139507182
44_67_2013-01-25,808.6716639507182
44_67_2013-02-01,936.5956800852218
44_67_2013-02-08,1279.5457089430547
44_67_2013-02-15,1173.7488842911116
44_67_2013-02-22,933.2064317953412
44_67_2013-03-01,863.6826520059881
44_67_2013-03-08,904.5102922945679
44_67_2013-03-15,1077.2871178706612
44_67_2013-03-22,931.8408860462464
44_67_2013-03-29,930.7962622513744
44_67_2013-04-05,1079.786292171142
44_67_2013-04-12,979.8747810205813
44_67_2013-04-19,936.1116172513746
44_67_2013-04-26,975.4388389082818
44_67_2013-05-03,1475.2390161098042
44_67_2013-05-10,1569.9403410935704
44_67_2013-05-17,2090.4744052724477
44_67_2013-05-24,1561.4908930309512
44_67_2013-05-31,1659.665033014717
44_67_2013-06-07,2099.0712220157156
44_67_2013-06-14,1475.2310799004024
44_67_2013-06-21,2010.5057762811339
44_67_2013-06-28,1645.0588436332453
44_67_2013-07-05,993.9596569499379
44_67_2013-07-12,966.1021076097876
44_67_2013-07-19,969.8057917629939
44_67_2013-07-26,959.9022470954296
44_72_2012-11-02,184.86847837951146
44_72_2012-11-09,223.65955262013205
44_72_2012-11-16,211.7257062582995
44_72_2012-11-23,228.97585389135264
44_72_2012-11-30,127.2598295323782
44_72_2012-12-07,118.47779052633587
44_72_2012-12-14,120.04847959481575
44_72_2012-12-21,200.13265222400037
44_72_2012-12-28,208.36357394130258
44_72_2013-01-04,198.39843484164493
44_72_2013-01-11,127.1281838160039
44_72_2013-01-18,137.6168195143406
44_72_2013-01-25,133.07400629755736
44_72_2013-02-01,185.01181512872625
44_72_2013-02-08,173.9859450121762
44_72_2013-02-15,135.65678446285708
44_72_2013-02-22,142.74188657533526
44_72_2013-03-01,141.46480258793372
44_72_2013-03-08,197.9327272900454
44_72_2013-03-15,212.06188468500332
44_72_2013-03-22,144.5822626636913
44_72_2013-03-29,198.53750112078976
44_72_2013-04-05,207.37696762165103
44_72_2013-04-12,176.1251456445994
44_72_2013-04-19,130.77583845845214
44_72_2013-04-26,132.93216069358542
44_72_2013-05-03,198.82310435897438
44_72_2013-05-10,187.9486943125347
44_72_2013-05-17,158.97607888834477
44_72_2013-05-24,182.97190753968255
44_72_2013-05-31,185.86309830590974
44_72_2013-06-07,205.43952063025196
44_72_2013-06-14,193.58702555338448
44_72_2013-06-21,184.54193041740936
44_72_2013-06-28,140.47718860473134
44_72_2013-07-05,194.70051067099558
44_72_2013-07-12,190.34817844771234
44_72_2013-07-19,210.28900606675995
44_72_2013-07-26,177.21353553257194
44_74_2012-11-02,592.3127334985991
44_74_2012-11-09,613.4316243240385
44_74_2012-11-16,614.886060917705
44_74_2012-11-23,605.5554267155176
44_74_2012-11-30,603.6052972598956
44_74_2012-12-07,581.139513665661
44_74_2012-12-14,589.8352363075146
44_74_2012-12-21,637.5826927901984
44_74_2012-12-28,679.2287038337154
44_74_2013-01-04,588.7259837133647
44_74_2013-01-11,605.159901938473
44_74_2013-01-18,598.5752811736822
44_74_2013-01-25,594.365597840349
44_74_2013-02-01,571.6706683324123
44_74_2013-02-08,644.6403772707641
44_74_2013-02-15,621.0454878692087
44_74_2013-02-22,624.0142974176451
44_74_2013-03-01,625.8120058215897
44_74_2013-03-08,683.389360042369
44_74_2013-03-15,618.7239281676401
44_74_2013-03-22,621.1709838086027
44_74_2013-03-29,624.5835365951343
44_74_2013-04-05,647.127774188396
44_74_2013-04-12,631.562214779658
44_74_2013-04-19,591.2810913570389
44_74_2013-04-26,626.0297506602153
44_74_2013-05-03,657.3173813138262
44_74_2013-05-10,665.2971786947787
44_74_2013-05-17,792.3327699729743
44_74_2013-05-24,670.2027732045827
44_74_2013-05-31,710.0466532045829
44_74_2013-06-07,760.1550708720331
44_74_2013-06-14,754.1794808720327
44_74_2013-06-21,731.2327208720329
44_74_2013-06-28,774.7434725386993
44_74_2013-07-05,898.5296435606055
44_74_2013-07-12,770.0484716204575
44_74_2013-07-19,766.4398216204573
44_74_2013-07-26,806.3971049537905
44_79_2012-11-02,5014.975029451072
44_79_2012-11-09,4776.193298120148
44_79_2012-11-16,4911.115796040316
44_79_2012-11-23,4899.622359395588
44_79_2012-11-30,4796.417827963113
44_79_2012-12-07,4875.662242925977
44_79_2012-12-14,4858.2817930197725
44_79_2012-12-21,4796.194497198653
44_79_2012-12-28,4854.794803288396
44_79_2013-01-04,4932.568854933417
44_79_2013-01-11,4900.206258614163
44_79_2013-01-18,4832.982056172732
44_79_2013-01-25,4829.2105531099605
44_79_2013-02-01,4915.779383385797
44_79_2013-02-08,4866.8079605503
44_79_2013-02-15,4913.705493462648
44_79_2013-02-22,4819.335461432473
44_79_2013-03-01,4827.329985869701
44_79_2013-03-08,4767.393047520242
44_79_2013-03-15,4858.72756652369
44_79_2013-03-22,4842.964488810877
44_79_2013-03-29,4815.0119085661745
44_79_2013-04-05,4928.9812469576855
44_79_2013-04-12,4899.803196968048
44_79_2013-04-19,4840.845383874751
44_79_2013-04-26,4838.232007417321
44_79_2013-05-03,5028.179753836038
44_79_2013-05-10,4994.504469582792
44_79_2013-05-17,5095.79617067756
44_79_2013-05-24,5185.059746649043
44_79_2013-05-31,5201.605987090219
44_79_2013-06-07,5123.653376077683
44_79_2013-06-14,5138.547614172921
44_79_2013-06-21,5164.276429400508
44_79_2013-06-28,5103.577870677561
44_79_2013-07-05,5134.059212003962
44_79_2013-07-12,5218.6129250342665
44_79_2013-07-19,5300.426592495742
44_79_2013-07-26,5250.258851116828
44_80_2012-11-02,5663.748446245932
44_80_2012-11-09,5608.994370222465
44_80_2012-11-16,5802.003707134626
44_80_2012-11-23,5686.401236844224
44_80_2012-11-30,5645.113938941425
44_80_2012-12-07,5664.018522753496
44_80_2012-12-14,5635.22383790501
44_80_2012-12-21,5520.792782686343
44_80_2012-12-28,5539.332743797454
44_80_2013-01-04,5443.63522743198
44_80_2013-01-11,5422.804047440891
44_80_2013-01-18,5404.770882062104
44_80_2013-01-25,5399.399175785048
44_80_2013-02-01,5428.550296003407
44_80_2013-02-08,5340.7442104711945
44_80_2013-02-15,5424.627211228769
44_80_2013-02-22,5343.030691082249
44_80_2013-03-01,5346.331304951714
44_80_2013-03-08,5450.700338349672
44_80_2013-03-15,5371.902168246114
44_80_2013-03-22,5344.602284559559
44_80_2013-03-29,5342.219055380697
44_80_2013-04-05,5364.883305269923
44_80_2013-04-12,5340.982625828337
44_80_2013-04-19,5328.368165070761
44_80_2013-04-26,5339.747610785047
44_80_2013-05-03,5419.251018171578
44_80_2013-05-10,5467.262307390692
44_80_2013-05-17,5479.333846699226
44_80_2013-05-24,5467.616044513568
44_80_2013-05-31,5506.8338558489995
44_80_2013-06-07,5651.064282622054
44_80_2013-06-14,5793.276731780492
44_80_2013-06-21,5831.366025149899
44_80_2013-06-28,5645.756207189153
44_80_2013-07-05,5835.183256039148
44_80_2013-07-12,5791.159987884388
44_80_2013-07-19,5724.091578689875
44_80_2013-07-26,5726.9352270232075
44_81_2012-11-02,7613.873184106193
44_81_2012-11-09,7589.926658150778
44_81_2012-11-16,7213.077657536205
44_81_2012-11-23,6879.15841123044
44_81_2012-11-30,7389.96996482693
44_81_2012-12-07,7066.5335303417905
44_81_2012-12-14,7124.640254151317
44_81_2012-12-21,7270.654566153068
44_81_2012-12-28,6290.605096818181
44_81_2013-01-04,7645.743346282557
44_81_2013-01-11,7721.33846152065
44_81_2013-01-18,7701.722924734935
44_81_2013-01-25,7482.994883597787
44_81_2013-02-01,7419.262483908571
44_81_2013-02-08,7559.78099313961
44_81_2013-02-15,7661.5524089159735
44_81_2013-02-22,7597.917792983432
44_81_2013-03-01,7671.153184457097
44_81_2013-03-08,7413.870909429817
44_81_2013-03-15,7631.080000149801
44_81_2013-03-22,7671.853470972249
44_81_2013-03-29,7561.693897485965
44_81_2013-04-05,8095.326353730156
44_81_2013-04-12,7321.551189177766
44_81_2013-04-19,7331.622970156601
44_81_2013-04-26,7516.2835240095
44_81_2013-05-03,7774.20340459508
44_81_2013-05-10,7819.286229226265
44_81_2013-05-17,7923.894424914964
44_81_2013-05-24,7887.3030834446745
44_81_2013-05-31,7946.505258498449
44_81_2013-06-07,8060.295878386611
44_81_2013-06-14,8045.103486507103
44_81_2013-06-21,7955.950213910038
44_81_2013-06-28,8019.396484198303
44_81_2013-07-05,7971.050712564103
44_81_2013-07-12,7949.332683579434
44_81_2013-07-19,7879.724148558117
44_81_2013-07-26,7842.841753018982
44_82_2012-11-02,4222.517234511993
44_82_2012-11-09,4185.736031883531
44_82_2012-11-16,4186.263210689772
44_82_2012-11-23,4277.77716664364
44_82_2012-11-30,4355.376929612292
44_82_2012-12-07,6370.07385944061
44_82_2012-12-14,5547.351481158523
44_82_2012-12-21,5477.184999926618
44_82_2012-12-28,5573.359488129371
44_82_2013-01-04,5473.05801788441
44_82_2013-01-11,5551.656326102399
44_82_2013-01-18,5468.364191163365
44_82_2013-01-25,5487.336559539988
44_82_2013-02-01,4144.121700387817
44_82_2013-02-08,4280.3430195975925
44_82_2013-02-15,4166.2146749244075
44_82_2013-02-22,4419.0512491910395
44_82_2013-03-01,4322.38352445073
44_82_2013-03-08,4340.540449759053
44_82_2013-03-15,4579.876564722838
44_82_2013-03-22,4318.3532139475665
44_82_2013-03-29,4604.778034942537
44_82_2013-04-05,4183.011534817045
44_82_2013-04-12,4166.737056642477
44_82_2013-04-19,4154.190621620908
44_82_2013-04-26,4371.611614171834
44_82_2013-05-03,3738.922320065132
44_82_2013-05-10,3818.068147126637
44_82_2013-05-17,3903.676401272556
44_82_2013-05-24,3908.2302965175722
44_82_2013-05-31,3915.305689145222
44_82_2013-06-07,4043.751489655976
44_82_2013-06-14,3900.470218927631
44_82_2013-06-21,3978.422582645579
44_82_2013-06-28,3969.7287233720745
44_82_2013-07-05,3966.933678238227
44_82_2013-07-12,3970.7084162588667
44_82_2013-07-19,3924.7971568483217
44_82_2013-07-26,3852.0082879871834
44_83_2012-11-02,704.6895507259408
44_83_2012-11-09,717.9870619597068
44_83_2012-11-16,772.1791702380954
44_83_2012-11-23,687.6446539072037
44_83_2012-11-30,701.9810608795518
44_83_2012-12-07,823.9162567214973
44_83_2012-12-14,850.4847609278463
44_83_2012-12-21,933.3927223657547
44_83_2012-12-28,1122.6067081233
44_83_2013-01-04,1179.1079698333242
44_83_2013-01-11,1053.709568178306
44_83_2013-01-18,1016.8350082163192
44_83_2013-01-25,997.2696926383114
44_83_2013-02-01,1056.373165310835
44_83_2013-02-08,1182.748957652038
44_83_2013-02-15,1012.7536949705853
44_83_2013-02-22,933.2457776711112
44_83_2013-03-01,958.4926343688488
44_83_2013-03-08,916.9525782791051
44_83_2013-03-15,901.1497541849349
44_83_2013-03-22,928.6308738743431
44_83_2013-03-29,873.2296525034914
44_83_2013-04-05,916.7951764081511
44_83_2013-04-12,873.2595925020486
44_83_2013-04-19,868.1875386050032
44_83_2013-04-26,898.1919616578929
44_83_2013-05-03,927.5235205978468
44_83_2013-05-10,959.0217313348902
44_83_2013-05-17,955.2711273059032
44_83_2013-05-24,938.2608384641235
44_83_2013-05-31,949.7446954744443
44_83_2013-06-07,909.7001935637186
44_83_2013-06-14,922.0180612380323
44_83_2013-06-21,917.6895363655183
44_83_2013-06-28,937.0589001921461
44_83_2013-07-05,892.9218427219078
44_83_2013-07-12,909.2131611324734
44_83_2013-07-19,872.2997913882593
44_83_2013-07-26,850.4992644804454
44_85_2012-11-02,214.49671782055876
44_85_2012-11-09,210.476646411843
44_85_2012-11-16,224.2297527698081
44_85_2012-11-23,211.94354418639054
44_85_2012-11-30,214.228788830139
44_85_2012-12-07,1011.6138503909164
44_85_2012-12-14,1196.565186423847
44_85_2012-12-21,1269.9188484494498
44_85_2013-01-04,407.3005174233615
44_85_2013-01-11,420.8684651503569
44_85_2013-01-18,418.4785230074998
44_85_2013-01-25,416.8591100709918
44_85_2013-02-01,298.875607357282
44_85_2013-02-08,253.87494723466003
44_85_2013-02-15,251.22136629101792
44_85_2013-02-22,229.5062846743389
44_85_2013-03-01,249.09467498218797
44_85_2013-03-08,220.15731187310587
44_85_2013-03-15,216.3013197750484
44_85_2013-03-22,227.50411420561767
44_85_2013-03-29,210.71715751761596
44_85_2013-04-05,223.08177355941854
44_85_2013-04-12,259.1672502876678
44_85_2013-04-19,259.9016843047971
44_85_2013-04-26,264.94856543107596
44_85_2013-05-03,341.1356917105623
44_85_2013-05-10,365.1225937181804
44_85_2013-05-17,377.9735778546578
44_85_2013-05-24,360.5089599023815
44_85_2013-05-31,368.1074605747157
44_85_2013-06-07,374.79375761656263
44_85_2013-06-14,374.45742249535056
44_85_2013-06-21,376.4548299650474
44_85_2013-06-28,375.7132808286839
44_85_2013-07-05,379.50446693979495
44_85_2013-07-12,378.00150974282514
44_85_2013-07-19,383.5992718640373
44_85_2013-07-26,385.38763739434035
44_87_2012-11-02,313.5375966920883
44_87_2012-11-09,292.5145004832972
44_87_2012-11-16,316.98757460584113
44_87_2012-11-23,314.001551439008
44_87_2012-11-30,290.4138961581778
44_87_2012-12-07,294.291561991511
44_87_2012-12-14,292.9084861581778
44_87_2012-12-21,285.9199279004329
44_87_2012-12-28,300.8878806385281
44_87_2013-01-04,274.1347657452573
44_87_2013-01-11,316.36943860240007
44_87_2013-01-18,248.58255991192408
44_87_2013-01-25,253.36554324525738
44_87_2013-02-01,270.890118823013
44_87_2013-02-08,259.413526547619
44_87_2013-02-15,290.04946395954295
44_87_2013-02-22,281.7236451103368
44_87_2013-03-01,267.5447208730158
44_87_2013-03-08,280.7270753036084
44_87_2013-03-15,283.10258048509365
44_87_2013-03-22,272.5013130076794
44_87_2013-03-29,278.1241215132322
44_87_2013-04-05,280.59072835971904
44_87_2013-04-12,277.3711356798989
44_87_2013-04-19,281.62132845767667
44_87_2013-04-26,276.1256409576766
44_87_2013-05-03,270.0726283349791
44_87_2013-05-10,269.9057228587886
44_87_2013-05-17,300.9051323850243
44_87_2013-05-24,305.0706132580402
44_87_2013-05-31,326.80620095645276
44_87_2013-06-07,299.098804051691
44_87_2013-06-14,302.2880660018545
44_87_2013-06-21,304.6921048113784
44_87_2013-06-28,294.0739976685213
44_87_2013-07-05,404.10090198412695
44_87_2013-07-12,358.31229278795473
44_87_2013-07-19,342.67306031746034
